Name	simulation_n	quant_method	tally_method	input_file	NumReads	truth
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	2	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	2	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	2	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	2.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	2	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	1.006	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	3.164	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	6.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	5.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	3	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	3.001	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	1.001	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	2.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	15.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	4	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	4.043	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	13.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	40.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	5.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	5	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	2.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	6	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	1.001	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	3.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	2.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	3.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	7	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	3.002	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	2.995	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	8	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	6.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	1.001	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	1.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	9	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	0	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	0	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	0	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	8.0	8
Mus_musculus_MTtRNA-Ala-TGC	0	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	14.0	14
Mus_musculus_MTtRNA-Ala-TGC	0	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	2.0	2
Mus_musculus_MTtRNA-Ala-TGC	0	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	0	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	0	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	0	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	8.0	8
Mus_musculus_MTtRNA-Ala-TGC	0	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	14.0	14
Mus_musculus_MTtRNA-Ala-TGC	0	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	2.0	2
Mus_musculus_MTtRNA-Ala-TGC	0	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	1	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	32.0	31
Mus_musculus_MTtRNA-Ala-TGC	1	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	1	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	1	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	1	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	1	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	2.0	2
Mus_musculus_MTtRNA-Ala-TGC	1	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	31.0	31
Mus_musculus_MTtRNA-Ala-TGC	1	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	1	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	1	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	1	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	1	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	2.0	2
Mus_musculus_MTtRNA-Ala-TGC	2	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	58.0	58
Mus_musculus_MTtRNA-Ala-TGC	2	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	4.0	4
Mus_musculus_MTtRNA-Ala-TGC	2	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	1207.0	1207
Mus_musculus_MTtRNA-Ala-TGC	2	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	16.0	16
Mus_musculus_MTtRNA-Ala-TGC	2	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	2	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	12.0	12
Mus_musculus_MTtRNA-Ala-TGC	2	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	58.0	58
Mus_musculus_MTtRNA-Ala-TGC	2	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	4.0	4
Mus_musculus_MTtRNA-Ala-TGC	2	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	1198.0	1207
Mus_musculus_MTtRNA-Ala-TGC	2	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	15.0	16
Mus_musculus_MTtRNA-Ala-TGC	2	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	1
Mus_musculus_MTtRNA-Ala-TGC	2	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	12.0	12
Mus_musculus_MTtRNA-Ala-TGC	3	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	18.0	18
Mus_musculus_MTtRNA-Ala-TGC	3	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	19.0	19
Mus_musculus_MTtRNA-Ala-TGC	3	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	1042.0	1042
Mus_musculus_MTtRNA-Ala-TGC	3	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	3	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	3	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	3	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	17.0	18
Mus_musculus_MTtRNA-Ala-TGC	3	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	19.0	19
Mus_musculus_MTtRNA-Ala-TGC	3	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	1037.0	1042
Mus_musculus_MTtRNA-Ala-TGC	3	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	3	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	3	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	4	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	3.0	3
Mus_musculus_MTtRNA-Ala-TGC	4	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	4.0	4
Mus_musculus_MTtRNA-Ala-TGC	4	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	9.0	9
Mus_musculus_MTtRNA-Ala-TGC	4	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	63.0	63
Mus_musculus_MTtRNA-Ala-TGC	4	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	44.0	43
Mus_musculus_MTtRNA-Ala-TGC	4	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	8.0	8
Mus_musculus_MTtRNA-Ala-TGC	4	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	3.0	3
Mus_musculus_MTtRNA-Ala-TGC	4	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	4.0	4
Mus_musculus_MTtRNA-Ala-TGC	4	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	9.0	9
Mus_musculus_MTtRNA-Ala-TGC	4	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	63.0	63
Mus_musculus_MTtRNA-Ala-TGC	4	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_2	43.0	43
Mus_musculus_MTtRNA-Ala-TGC	4	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_3	8.0	8
Mus_musculus_MTtRNA-Ala-TGC	5	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_1	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	5	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_2	3620.0	3620
Mus_musculus_MTtRNA-Ala-TGC	5	bowtie2	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	5	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_1	22.0	22
Mus_musculus_MTtRNA-Ala-TGC	5	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_2	68.0	68
Mus_musculus_MTtRNA-Ala-TGC	5	bowtie2	salmon	quantMtRNAseq_Cortex_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	5	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_1	1.0	1
Mus_musculus_MTtRNA-Ala-TGC	5	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_2	3586.0	3620
Mus_musculus_MTtRNA-Ala-TGC	5	shrimp	salmon	quantMtRNAseq_Cerebellum_tRNA_3	0.0	0
Mus_musculus_MTtRNA-Ala-TGC	5	shrimp	salmon	quantMtRNAseq_Cortex_tRNA_1	21.0	22
