Name	input_file	simulation_n	quant_method	tally_method	NumReads	truth
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_BT20_C	0	shrimp	decision	960.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_MCF7_A	0	bowtie2	decision	1434.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_MCF7_A	0	shrimp	decision	952.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_MCF7_B	0	bowtie2	decision	1374.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_MCF7_B	0	shrimp	decision	760.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_MCF7_C	0	bowtie2	decision	1372.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_MCF7_C	0	shrimp	decision	919.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_SKBR3_A	0	bowtie2	decision	1453.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_SKBR3_A	0	shrimp	decision	890.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_SKBR3_B	0	bowtie2	decision	1332.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_SKBR3_B	0	shrimp	decision	924.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_SKBR3_C	0	bowtie2	decision	1507.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	YAMATseq_SKBR3_C	0	shrimp	decision	890.0	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	decision	1763.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	decision	1744.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	decision	1766.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	decision	1743.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	decision	1766.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	decision	1737.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	decision	1762.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	decision	1723.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	decision	1764.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	decision	1736.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	decision	1774.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	decision	1759.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_1	0	bowtie2	decision	1655.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_1	0	shrimp	decision	1649.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_2	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_2	0	shrimp	decision	1651.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_3	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_3	0	shrimp	decision	1651.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_1	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_1	0	shrimp	decision	1651.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_2	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_2	0	shrimp	decision	1652.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_3	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_3	0	shrimp	decision	1654.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_1	0	bowtie2	decision	1679.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_1	0	shrimp	decision	1673.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_2	0	bowtie2	decision	1678.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_2	0	shrimp	decision	1674.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_A	0	bowtie2	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_A	0	shrimp	decision	1802.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_B	0	bowtie2	decision	1963.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_B	0	shrimp	decision	1780.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_C	0	bowtie2	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_C	0	shrimp	decision	1793.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_A	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_A	0	shrimp	decision	1957.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_B	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_B	0	shrimp	decision	1957.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_C	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_C	0	shrimp	decision	1958.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_A	0	bowtie2	decision	1962.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_A	0	shrimp	decision	1927.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_B	0	bowtie2	decision	1962.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_B	0	shrimp	decision	1943.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_C	0	bowtie2	decision	1962.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_C	0	shrimp	decision	1949.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	decision	1763.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	decision	1729.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	decision	1764.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	decision	1736.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	decision	1764.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	decision	1736.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	decision	1764.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	decision	1709.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	decision	1768.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	decision	1722.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	decision	1762.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	decision	1729.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_1	0	bowtie2	decision	1655.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_1	0	shrimp	decision	1648.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_2	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_2	0	shrimp	decision	1641.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_3	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_3	0	shrimp	decision	1645.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_1	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_1	0	shrimp	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_2	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_2	0	shrimp	decision	1652.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_3	0	bowtie2	decision	1655.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_3	0	shrimp	decision	1651.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_1	0	bowtie2	decision	1678.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_1	0	shrimp	decision	1664.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_2	0	bowtie2	decision	1678.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_2	0	shrimp	decision	1665.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_A	0	bowtie2	decision	1962.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_A	0	shrimp	decision	1956.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_B	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_B	0	shrimp	decision	1955.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_C	0	bowtie2	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_C	0	shrimp	decision	1955.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_A	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_A	0	shrimp	decision	1959.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_B	0	bowtie2	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_B	0	shrimp	decision	1959.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_C	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_C	0	shrimp	decision	1958.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_A	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_A	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_B	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_B	0	shrimp	decision	1959.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_C	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_C	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	decision	1761.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	decision	1713.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	decision	1761.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	decision	1702.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	decision	1756.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	decision	1708.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	decision	1758.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	decision	1714.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	decision	1760.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	decision	1655.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	decision	1766.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	decision	1723.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_1	0	bowtie2	decision	1658.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_1	0	shrimp	decision	1640.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_2	0	bowtie2	decision	1654.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_2	0	shrimp	decision	1648.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_3	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_3	0	shrimp	decision	1653.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_1	0	bowtie2	decision	1657.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_1	0	shrimp	decision	1654.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_2	0	bowtie2	decision	1659.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_2	0	shrimp	decision	1654.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_3	0	bowtie2	decision	1658.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_3	0	shrimp	decision	1655.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_1	0	bowtie2	decision	1678.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_1	0	shrimp	decision	1668.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_2	0	bowtie2	decision	1678.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_2	0	shrimp	decision	1667.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_A	0	bowtie2	decision	1962.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_A	0	shrimp	decision	1958.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_B	0	bowtie2	decision	1964.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_B	0	shrimp	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_C	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_C	0	shrimp	decision	1959.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_A	0	bowtie2	decision	1965.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_A	0	shrimp	decision	1959.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_B	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_B	0	shrimp	decision	1958.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_C	0	bowtie2	decision	1974.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_C	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_A	0	bowtie2	decision	1965.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_A	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_B	0	bowtie2	decision	1964.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_B	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_C	0	bowtie2	decision	1962.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_C	0	shrimp	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	decision	1767.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	decision	1736.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	decision	1765.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	decision	1728.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	decision	1763.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	decision	1701.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	decision	1762.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	decision	1719.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	decision	1760.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	decision	1664.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	decision	1764.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	decision	1724.0	1764
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_1	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_1	0	shrimp	decision	1654.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_2	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_2	0	shrimp	decision	1652.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_3	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_3	0	shrimp	decision	1652.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_1	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_1	0	shrimp	decision	1655.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_2	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_2	0	shrimp	decision	1654.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_3	0	bowtie2	decision	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_3	0	shrimp	decision	1655.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_1	0	bowtie2	decision	1678.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_1	0	shrimp	decision	1675.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_2	0	bowtie2	decision	1678.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_2	0	shrimp	decision	1672.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_A	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_A	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_B	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_B	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_C	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_C	0	shrimp	decision	1959.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_MCF7_A	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_MCF7_A	0	shrimp	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_MCF7_B	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_MCF7_B	0	shrimp	decision	1959.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_MCF7_C	0	bowtie2	decision	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_MCF7_C	0	shrimp	decision	1960.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_SKBR3_A	0	bowtie2	decision	1961.0	1961
