Name	input_file	simulation_n	quant_method	tally_method	NumReads	truth
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	no_multi	1763.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	no_multi	1744.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	no_multi	1766.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	no_multi	1743.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	no_multi	1766.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	no_multi	1737.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	no_multi	1762.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	no_multi	1723.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	no_multi	1764.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	no_multi	1736.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	no_multi	1774.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	no_multi	1759.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_1	0	bowtie2	no_multi	1655.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_1	0	shrimp	no_multi	1649.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_2	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_2	0	shrimp	no_multi	1651.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_3	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_0_3	0	shrimp	no_multi	1651.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_1	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_1	0	shrimp	no_multi	1651.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_2	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_2	0	shrimp	no_multi	1652.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_3	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	ALLtRNAseq_hESC_5_3	0	shrimp	no_multi	1654.0	1656
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_1	0	bowtie2	no_multi	1679.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_1	0	shrimp	no_multi	1673.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_2	0	bowtie2	no_multi	1678.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	DMtRNAseq_treated_2	0	shrimp	no_multi	1674.0	1678
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_A	0	bowtie2	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_A	0	shrimp	no_multi	1802.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_B	0	bowtie2	no_multi	1963.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_B	0	shrimp	no_multi	1780.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_C	0	bowtie2	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_BT20_C	0	shrimp	no_multi	1793.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_A	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_A	0	shrimp	no_multi	1957.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_B	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_B	0	shrimp	no_multi	1957.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_C	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_MCF7_C	0	shrimp	no_multi	1958.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_A	0	bowtie2	no_multi	1962.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_A	0	shrimp	no_multi	1927.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_B	0	bowtie2	no_multi	1962.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_B	0	shrimp	no_multi	1943.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_C	0	bowtie2	no_multi	1962.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	YAMATseq_SKBR3_C	0	shrimp	no_multi	1949.0	1961
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	no_multi	1763.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	no_multi	1729.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	no_multi	1764.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	no_multi	1736.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	no_multi	1764.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	no_multi	1736.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	no_multi	1764.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	no_multi	1709.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	no_multi	1768.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	no_multi	1722.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	no_multi	1762.0	1764
Homo_sapiens_mito_tRNA-Ala-TGC-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	no_multi	1729.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_1	0	bowtie2	no_multi	1655.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_1	0	shrimp	no_multi	1648.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_2	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_2	0	shrimp	no_multi	1641.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_3	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_0_3	0	shrimp	no_multi	1645.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_1	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_1	0	shrimp	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_2	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_2	0	shrimp	no_multi	1652.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_3	0	bowtie2	no_multi	1655.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	ALLtRNAseq_hESC_5_3	0	shrimp	no_multi	1651.0	1656
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_1	0	bowtie2	no_multi	1678.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_1	0	shrimp	no_multi	1664.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_2	0	bowtie2	no_multi	1678.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	DMtRNAseq_treated_2	0	shrimp	no_multi	1665.0	1678
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_A	0	bowtie2	no_multi	1962.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_A	0	shrimp	no_multi	1956.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_B	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_B	0	shrimp	no_multi	1955.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_C	0	bowtie2	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_BT20_C	0	shrimp	no_multi	1955.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_A	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_A	0	shrimp	no_multi	1959.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_B	0	bowtie2	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_B	0	shrimp	no_multi	1959.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_C	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_MCF7_C	0	shrimp	no_multi	1958.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_A	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_A	0	shrimp	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_B	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_B	0	shrimp	no_multi	1959.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_C	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	YAMATseq_SKBR3_C	0	shrimp	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	no_multi	1761.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	no_multi	1713.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	no_multi	1761.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	no_multi	1702.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	no_multi	1755.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	no_multi	1708.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	no_multi	1757.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	no_multi	1714.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	no_multi	1760.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	no_multi	1655.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	no_multi	1766.0	1764
Homo_sapiens_mito_tRNA-Arg-TCG-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	no_multi	1723.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_1	0	bowtie2	no_multi	1658.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_1	0	shrimp	no_multi	1640.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_2	0	bowtie2	no_multi	1654.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_2	0	shrimp	no_multi	1648.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_3	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_0_3	0	shrimp	no_multi	1653.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_1	0	bowtie2	no_multi	1657.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_1	0	shrimp	no_multi	1654.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_2	0	bowtie2	no_multi	1659.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_2	0	shrimp	no_multi	1654.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_3	0	bowtie2	no_multi	1658.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	ALLtRNAseq_hESC_5_3	0	shrimp	no_multi	1655.0	1656
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_1	0	bowtie2	no_multi	1678.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_1	0	shrimp	no_multi	1668.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_2	0	bowtie2	no_multi	1678.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	DMtRNAseq_treated_2	0	shrimp	no_multi	1667.0	1678
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_A	0	bowtie2	no_multi	1962.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_A	0	shrimp	no_multi	1958.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_B	0	bowtie2	no_multi	1964.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_B	0	shrimp	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_C	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_BT20_C	0	shrimp	no_multi	1959.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_A	0	bowtie2	no_multi	1965.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_A	0	shrimp	no_multi	1959.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_B	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_B	0	shrimp	no_multi	1958.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_C	0	bowtie2	no_multi	1974.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_MCF7_C	0	shrimp	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_A	0	bowtie2	no_multi	1965.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_A	0	shrimp	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_B	0	bowtie2	no_multi	1964.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_B	0	shrimp	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_C	0	bowtie2	no_multi	1962.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	YAMATseq_SKBR3_C	0	shrimp	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2	no_multi	1767.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp	no_multi	1736.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2	no_multi	1765.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp	no_multi	1728.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep1	0	bowtie2	no_multi	1763.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep1	0	shrimp	no_multi	1701.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep2	0	bowtie2	no_multi	1762.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_K562_rep2	0	shrimp	no_multi	1719.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2	no_multi	1760.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp	no_multi	1664.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2	no_multi	1764.0	1764
Homo_sapiens_mito_tRNA-Asn-GTT-1	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp	no_multi	1724.0	1764
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_1	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_1	0	shrimp	no_multi	1654.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_2	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_2	0	shrimp	no_multi	1652.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_3	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_0_3	0	shrimp	no_multi	1652.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_1	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_1	0	shrimp	no_multi	1655.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_2	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_2	0	shrimp	no_multi	1654.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_3	0	bowtie2	no_multi	1656.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	ALLtRNAseq_hESC_5_3	0	shrimp	no_multi	1655.0	1656
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_1	0	bowtie2	no_multi	1678.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_1	0	shrimp	no_multi	1675.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_2	0	bowtie2	no_multi	1678.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	DMtRNAseq_treated_2	0	shrimp	no_multi	1672.0	1678
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_A	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_A	0	shrimp	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_B	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_B	0	shrimp	no_multi	1960.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_C	0	bowtie2	no_multi	1961.0	1961
Homo_sapiens_mito_tRNA-Asp-GTC-1	YAMATseq_BT20_C	0	shrimp	no_multi	1959.0	1961
