Name	simulation_n	quant_method	tally_method	input_file	NumReads	truth
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	ALLtRNAseq_hESC_5_2	1338.02	1656
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	ALLtRNAseq_hESC_5_3	1376.571	1656
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	DMtRNAseq_treated_1	1666.731	1678
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	DMtRNAseq_treated_2	1675.784	1678
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_BT20_A	1011.387	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_BT20_B	1007.078	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_BT20_C	960.72	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_MCF7_A	953.637	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_MCF7_B	760.442	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_MCF7_C	921.917	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_SKBR3_A	890.834	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_SKBR3_B	925.451	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	YAMATseq_SKBR3_C	893.069	1961
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1744.426	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1743.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	1737.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	1723.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	1736.0	1764
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	1761.72	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	ALLtRNAseq_hESC_0_1	1655.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	ALLtRNAseq_hESC_0_2	1656.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	ALLtRNAseq_hESC_0_3	1656.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	ALLtRNAseq_hESC_5_1	1656.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	ALLtRNAseq_hESC_5_2	1656.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	ALLtRNAseq_hESC_5_3	1656.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	DMtRNAseq_treated_1	1679.0	1678
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	DMtRNAseq_treated_2	1678.0	1678
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_BT20_A	1960.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_BT20_B	1961.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_BT20_C	1960.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_MCF7_A	1961.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_MCF7_B	1960.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_MCF7_C	1961.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_SKBR3_A	1961.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_SKBR3_B	1961.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	YAMATseq_SKBR3_C	1961.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1763.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1764.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	1763.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	1764.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	1764.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	1762.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	ALLtRNAseq_hESC_0_1	1649.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	ALLtRNAseq_hESC_0_2	1651.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	ALLtRNAseq_hESC_0_3	1651.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	ALLtRNAseq_hESC_5_1	1651.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	ALLtRNAseq_hESC_5_2	1652.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	ALLtRNAseq_hESC_5_3	1654.0	1656
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	DMtRNAseq_treated_1	1673.0	1678
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	DMtRNAseq_treated_2	1674.0	1678
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_BT20_A	1802.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_BT20_B	1780.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_BT20_C	1793.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_MCF7_A	1957.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_MCF7_B	1957.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_MCF7_C	1958.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_SKBR3_A	1927.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_SKBR3_B	1943.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	YAMATseq_SKBR3_C	1949.0	1961
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1729.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1736.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	1736.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	1709.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	1722.0	1764
Homo_sapiens_MTtRNA-Ala-TGC	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	1729.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	ALLtRNAseq_hESC_0_1	1655.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	ALLtRNAseq_hESC_0_2	1656.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	ALLtRNAseq_hESC_0_3	1656.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	ALLtRNAseq_hESC_5_1	1656.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	ALLtRNAseq_hESC_5_2	1656.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	ALLtRNAseq_hESC_5_3	1655.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	DMtRNAseq_treated_1	1678.0	1678
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	DMtRNAseq_treated_2	1678.0	1678
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_BT20_A	1962.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_BT20_B	1961.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_BT20_C	1960.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_MCF7_A	1961.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_MCF7_B	1960.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_MCF7_C	1961.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_SKBR3_A	1961.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_SKBR3_B	1961.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	YAMATseq_SKBR3_C	1961.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1761.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1761.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	1756.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	1758.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	1758.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	1763.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	ALLtRNAseq_hESC_0_1	1648.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	ALLtRNAseq_hESC_0_2	1641.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	ALLtRNAseq_hESC_0_3	1645.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	ALLtRNAseq_hESC_5_1	1656.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	ALLtRNAseq_hESC_5_2	1652.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	ALLtRNAseq_hESC_5_3	1651.0	1656
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	DMtRNAseq_treated_1	1664.0	1678
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	DMtRNAseq_treated_2	1665.0	1678
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_BT20_A	1956.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_BT20_B	1955.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_BT20_C	1955.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_MCF7_A	1959.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_MCF7_B	1959.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_MCF7_C	1958.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_SKBR3_A	1960.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_SKBR3_B	1959.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	YAMATseq_SKBR3_C	1960.0	1961
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1713.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1702.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	1708.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	1714.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	1655.0	1764
Homo_sapiens_MTtRNA-Arg-TCG	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	1723.0	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	ALLtRNAseq_hESC_0_1	1658.063	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	ALLtRNAseq_hESC_0_2	1654.507	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	ALLtRNAseq_hESC_0_3	1656.521	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	ALLtRNAseq_hESC_5_1	1657.002	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	ALLtRNAseq_hESC_5_2	1659.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	ALLtRNAseq_hESC_5_3	1658.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	DMtRNAseq_treated_1	1678.0	1678
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	DMtRNAseq_treated_2	1678.033	1678
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_BT20_A	1962.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_BT20_B	1964.001	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_BT20_C	1961.521	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_MCF7_A	1965.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_MCF7_B	1961.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_MCF7_C	1974.774	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_SKBR3_A	1965.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_SKBR3_B	1964.001	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	YAMATseq_SKBR3_C	1962.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1767.008	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1765.516	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	1763.0	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	1762.0	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	1760.027	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	1764.0	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	ALLtRNAseq_hESC_0_1	1640.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	ALLtRNAseq_hESC_0_2	1648.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	ALLtRNAseq_hESC_0_3	1653.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	ALLtRNAseq_hESC_5_1	1654.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	ALLtRNAseq_hESC_5_2	1654.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	ALLtRNAseq_hESC_5_3	1655.0	1656
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	DMtRNAseq_treated_1	1668.0	1678
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	DMtRNAseq_treated_2	1667.0	1678
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_BT20_A	1958.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_BT20_B	1961.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_BT20_C	1959.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_MCF7_A	1959.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_MCF7_B	1958.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_MCF7_C	1960.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_SKBR3_A	1960.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_SKBR3_B	1960.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	YAMATseq_SKBR3_C	1961.0	1961
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1736.95	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1728.0	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	1701.0	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	1719.976	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	1664.989	1764
Homo_sapiens_MTtRNA-Asn-GTT	0	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	1724.0	1764
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	ALLtRNAseq_hESC_0_1	1656.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	ALLtRNAseq_hESC_0_2	1656.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	ALLtRNAseq_hESC_0_3	1656.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	ALLtRNAseq_hESC_5_1	1656.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	ALLtRNAseq_hESC_5_2	1656.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	ALLtRNAseq_hESC_5_3	1656.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	DMtRNAseq_treated_1	1678.0	1678
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	DMtRNAseq_treated_2	1678.0	1678
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_BT20_A	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_BT20_B	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_BT20_C	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_MCF7_A	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_MCF7_B	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_MCF7_C	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_SKBR3_A	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_SKBR3_B	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	YAMATseq_SKBR3_C	1961.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1765.0	1764
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	1763.0	1764
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	1763.0	1764
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	1763.0	1764
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	1760.0	1764
Homo_sapiens_MTtRNA-Asp-GTC	0	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	1762.0	1764
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	ALLtRNAseq_hESC_0_1	1654.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	ALLtRNAseq_hESC_0_2	1652.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	ALLtRNAseq_hESC_0_3	1652.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	ALLtRNAseq_hESC_5_1	1655.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	ALLtRNAseq_hESC_5_2	1654.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	ALLtRNAseq_hESC_5_3	1655.0	1656
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	DMtRNAseq_treated_1	1675.0	1678
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	DMtRNAseq_treated_2	1672.0	1678
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	YAMATseq_BT20_A	1960.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	YAMATseq_BT20_B	1960.0	1961
Homo_sapiens_MTtRNA-Asp-GTC	0	shrimp	salmon	YAMATseq_BT20_C	1959.0	1961
